,id,set,gbert-large_yes_comment
6990,NDY-179_1562,train,
6991,NDY-179_1563,train,
6992,NDY-179_1564,train,
6993,NDY-179_1565,train,
6994,NDY-179_1566,test,0.037115633487701416
6995,NDY-179_1567,train,
6996,NDY-179_1568,train,
6997,NDY-179_1569,train,
6998,NDY-179_1570,train,
6999,NDY-179_1571,train,
7000,NDY-179_1572,train,
7001,NDY-179_1573,train,
7002,NDY-179_1574,train,
7003,NDY-179_1575,test,0.0063596367835998535
7004,NDY-179_1576,train,
7005,NDY-179_1577,train,
7006,NDY-179_1578,train,
7007,NDY-179_1579,train,
7008,NDY-179_1580,train,
7009,NDY-179_1581,train,
7010,NDY-179_1582,train,
7011,NDY-179_1583,train,
7012,NDY-179_1584,train,
7013,NDY-179_1585,train,
7014,NDY-179_1586,train,
7015,NDY-179_1587,train,
7016,NDY-179_1588,train,
7017,NDY-179_1589,train,
7018,NDY-179_1590,train,
7019,NDY-179_1591,train,
7020,NDY-179_1592,test,0.0072206854820251465
7021,NDY-179_1593,train,
7022,NDY-179_1594,train,
7023,NDY-179_1595,train,
7024,NDY-179_1596,test,0.0020228028297424316
7025,NDY-179_1597,train,
7026,NDY-179_1598,train,
7027,NDY-179_1599,train,
7028,NDY-179_1600,test,0.01602017879486084
7029,NDY-179_1601,train,
7030,NDY-179_1602,train,
7031,NDY-179_1603,train,
7032,NDY-179_1604,train,
7033,NDY-179_1605,test,0.00516664981842041
7034,NDY-179_1606,train,
7035,NDY-179_1607,train,
7036,NDY-179_1608,train,
7037,NDY-179_1609,train,
7038,NDY-179_1610,train,
7039,NDY-179_1611,train,
7040,NDY-179_1612,test,0.03929072618484497
7041,NDY-179_1613,train,
7042,NDY-179_1614,train,
7043,NDY-179_1615,train,
7044,NDY-179_1616,train,
7045,NDY-179_1617,train,
7046,NDY-179_1618,train,
7047,NDY-179_1619,train,
7048,NDY-179_1620,train,
7049,NDY-179_1621,test,0.10257381200790405
7050,NDY-179_1622,train,
7051,NDY-179_1623,train,
7052,NDY-179_1624,train,
7053,NDY-179_1625,train,
7054,NDY-179_1626,train,
7055,NDY-179_1627,train,
7056,NDY-179_1628,train,
7057,NDY-179_1629,train,
7058,NDY-179_1630,train,
7059,NDY-179_1631,train,
7060,NDY-179_1632,train,
7061,NDY-179_1633,train,
7062,NDY-179_1634,train,
7063,NDY-179_1635,test,0.9928836822509766
7064,NDY-179_1636,train,
7065,NDY-179_1637,train,
7066,NDY-179_1638,train,
7067,NDY-179_1639,train,
7068,NDY-179_1640,train,
7069,NDY-179_1641,train,
7070,NDY-179_1642,train,
7071,NDY-179_1643,train,
7072,NDY-179_1644,train,
7073,NDY-179_1645,train,
7074,NDY-179_1646,train,
7075,NDY-179_1647,train,
7076,NDY-179_1648,train,
7077,NDY-179_1649,train,
7078,NDY-179_1650,train,
7079,NDY-179_1651,train,
7080,NDY-179_1652,test,0.9895961880683899
7081,NDY-179_1653,train,
7082,NDY-179_1654,train,
7083,NDY-179_1655,train,
7084,NDY-179_1656,train,
7085,NDY-179_1657,train,
7086,NDY-179_1658,train,
7087,NDY-179_1659,train,
7088,NDY-179_1660,train,
7089,NDY-179_1661,train,
7090,NDY-179_1662,train,
7091,NDY-179_1663,train,
7092,NDY-179_1664,train,
7093,NDY-179_1665,train,
7094,NDY-179_1666,test,0.9918633699417114
7095,NDY-179_1667,train,
7096,NDY-179_1668,test,0.9778431057929993
7097,NDY-179_1669,train,
7098,NDY-179_1670,train,
7099,NDY-179_1671,train,
7100,NDY-179_1672,test,0.06549793481826782
7101,NDY-179_1673,train,
7102,NDY-179_1674,train,
7103,NDY-179_1675,test,0.00495833158493042
7104,NDY-179_1676,train,
7105,NDY-179_1677,train,
7106,NDY-179_1678,train,
7107,NDY-179_1679,train,
7108,NDY-179_1680,train,
7109,NDY-179_1681,train,
7110,NDY-179_1682,train,
7111,NDY-179_1683,train,
7112,NDY-179_1684,test,0.9895212650299072
7113,NDY-179_1685,train,
7114,NDY-179_1686,train,
7115,NDY-179_1687,train,
7116,NDY-179_1688,train,
7117,NDY-179_1689,train,
7118,NDY-179_1690,train,
7119,NDY-179_1691,test,0.0052454471588134766
7120,NDY-179_1692,train,
7121,NDY-179_1693,train,
7122,NDY-179_1694,test,0.05515021085739136
7123,NDY-179_1695,train,
7124,NDY-179_1696,train,
7125,NDY-179_1697,train,
7126,NDY-179_1698,train,
7127,NDY-179_1699,train,
7128,NDY-179_1700,train,
7129,NDY-179_1701,train,
7130,NDY-179_1702,train,
7131,NDY-179_1703,train,
7132,NDY-179_1704,train,
7133,NDY-179_1705,test,0.9920518398284912
7134,NDY-179_1706,test,0.0024400949478149414
7135,NDY-179_1707,train,
7136,NDY-179_1708,test,0.9897226095199585
7137,NDY-179_1709,train,
7138,NDY-179_1710,train,
7139,NDY-179_1711,train,
7140,NDY-179_1712,train,
7141,NDY-179_1713,train,
7142,NDY-179_1714,test,0.006784677505493164
7143,NDY-179_1715,train,
7144,NDY-179_1716,train,
7145,NDY-179_1717,train,
7146,NDY-179_1718,train,
7147,NDY-179_1719,train,
7148,NDY-179_1720,train,
7149,NDY-179_1721,test,0.003235459327697754
7150,NDY-179_1722,train,
7151,NDY-179_1723,train,
7152,NDY-179_1724,train,
7153,NDY-179_1725,train,
7154,NDY-179_1726,train,
7155,NDY-179_1727,train,
7156,NDY-179_1728,train,
7157,NDY-179_1729,train,
7158,NDY-179_1730,train,
7159,NDY-179_1731,train,
7160,NDY-179_1732,train,
7161,NDY-179_1733,train,
7162,NDY-179_1734,train,
7163,NDY-179_1735,train,
7164,NDY-179_1736,train,
7165,NDY-179_1737,train,
7166,NDY-179_1738,train,
7167,NDY-179_1739,train,
7168,NDY-179_1740,train,
7169,NDY-179_1741,train,
7170,NDY-179_1742,train,
7171,NDY-179_1743,train,
7172,NDY-179_1744,train,
7173,NDY-179_1745,train,
7174,NDY-179_1746,train,
7175,NDY-179_1747,train,
7176,NDY-179_1748,train,
7177,NDY-179_1749,train,
7178,NDY-179_1750,test,0.06702375411987305
7179,NDY-179_1751,train,
7180,NDY-179_1752,train,
7181,NDY-179_1753,train,
7182,NDY-179_1754,train,
7183,NDY-179_1755,test,0.0020877718925476074
7184,NDY-179_1756,train,
7185,NDY-179_1757,train,
7186,NDY-179_1758,train,
7187,NDY-179_1759,train,
7188,NDY-179_1760,train,
7189,NDY-179_1761,train,
7190,NDY-179_1762,train,
7191,NDY-179_1763,train,
7192,NDY-179_1764,train,
7193,NDY-179_1765,train,
7194,NDY-179_1766,train,
7195,NDY-179_1767,train,
7196,NDY-179_1768,train,
7197,NDY-179_1769,train,
7198,NDY-179_1770,train,
7199,NDY-179_1771,train,
7200,NDY-179_1772,train,
7201,NDY-179_1773,train,
7202,NDY-179_1774,train,
7203,NDY-179_1775,train,
7204,NDY-179_1776,test,0.9562109112739563
7205,NDY-179_1777,train,
7206,NDY-179_1778,train,
7207,NDY-179_1779,train,
7208,NDY-179_1780,train,
7209,NDY-179_1781,train,
7210,NDY-179_1782,train,
7211,NDY-179_1783,train,
7212,NDY-179_1784,test,0.00929957628250122
7213,NDY-179_1785,train,
7214,NDY-179_1786,train,
7215,NDY-179_1787,train,
7216,NDY-179_1788,train,
7217,NDY-179_1789,train,
7218,NDY-179_1790,train,
7219,NDY-179_1791,train,
7220,NDY-179_1792,train,
7221,NDY-179_1793,train,
7222,NDY-179_1794,train,
7223,NDY-179_1795,train,
7224,NDY-179_1796,train,
7225,NDY-179_1797,train,
7226,NDY-179_1798,train,
7227,NDY-179_1799,train,
7228,NDY-179_1800,train,
7229,NDY-179_1801,train,
7230,NDY-179_1802,train,
7231,NDY-179_1803,train,
7232,NDY-179_1804,train,
7233,NDY-179_1805,train,
7234,NDY-179_1806,train,
7235,NDY-179_1807,train,
7236,NDY-179_1808,train,
7237,NDY-179_1809,train,
7238,NDY-179_1810,train,
7239,NDY-179_1811,train,
7240,NDY-179_1812,train,
7241,NDY-179_1813,test,0.9511057138442993
7242,NDY-179_1814,train,
7243,NDY-179_1815,train,
7244,NDY-179_1816,train,
7245,NDY-179_1817,train,
7246,NDY-179_1818,train,
7247,NDY-179_1819,train,
7248,NDY-179_1820,train,
7249,NDY-179_1821,test,0.0016393065452575684
7250,NDY-179_1822,test,0.009063661098480225
7251,NDY-179_1823,train,
7252,NDY-179_1824,train,
7253,NDY-179_1825,train,
7254,NDY-179_1826,train,
7255,NDY-179_1827,train,
7256,NDY-179_1828,train,
7257,NDY-179_1829,train,
7258,NDY-179_1830,train,
7259,NDY-179_1831,train,
7260,NDY-179_1832,train,
7261,NDY-179_1833,train,
7262,NDY-179_1834,train,
7263,NDY-179_1835,train,
7264,NDY-179_1836,train,
7265,NDY-179_1837,train,
7266,NDY-179_1838,train,
7267,NDY-179_1839,train,
7268,NDY-179_1840,train,
7269,NDY-179_1841,train,
7270,NDY-179_1842,train,
7271,NDY-179_1843,train,
7272,NDY-179_1844,train,
7273,NDY-179_1845,train,
7274,NDY-179_1846,train,
7275,NDY-179_1847,train,
7276,NDY-179_1848,train,
7277,NDY-179_1849,test,0.9765670299530029
7278,NDY-179_1850,train,
7279,NDY-179_1851,train,
7280,NDY-179_1852,train,
7281,NDY-179_1853,train,
7282,NDY-179_1854,train,
7283,NDY-179_1855,train,
7284,NDY-179_1856,test,0.0078774094581604
7285,NDY-179_1857,train,
7286,NDY-179_1858,train,
7287,NDY-179_1859,train,
7288,NDY-179_1860,train,
7289,NDY-179_1861,train,
7290,NDY-179_1862,train,
7291,NDY-179_1863,train,
7292,NDY-179_1864,train,
7293,NDY-179_1865,test,0.9782577157020569
7294,NDY-179_1866,test,0.9580110311508179
7295,NDY-179_1867,train,
7296,NDY-179_1868,train,
7297,NDY-179_1869,train,
7298,NDY-179_1870,train,
7299,NDY-179_1871,train,
7300,NDY-179_1872,train,
7301,NDY-179_1873,train,
7302,NDY-179_1874,test,0.013888359069824219
7303,NDY-179_1875,test,0.00556713342666626
7304,NDY-179_1876,train,
7305,NDY-179_1877,test,0.004873394966125488
7306,NDY-179_1878,test,0.017882168292999268
7307,NDY-179_1879,train,
7308,NDY-179_1880,train,
7309,NDY-179_1881,train,
7310,NDY-179_1882,train,
7311,NDY-179_1883,train,
7312,NDY-179_1884,train,
7313,NDY-179_1885,train,
7314,NDY-179_1886,train,
7315,NDY-179_1887,train,
7316,NDY-179_1888,train,
7317,NDY-179_1889,test,0.011566460132598877
7318,NDY-179_1890,train,
7319,NDY-179_1891,train,
7320,NDY-179_1892,train,
7321,NDY-179_1893,train,
7322,NDY-179_1894,train,
7323,NDY-179_1895,test,0.9864852428436279
7324,NDY-179_1896,train,
7325,NDY-179_1897,train,
7326,NDY-179_1898,train,
7327,NDY-179_1899,test,0.0010864734649658203
7328,NDY-179_1900,train,
7329,NDY-179_1901,train,
7330,NDY-179_1902,train,
7331,NDY-179_1903,train,
7332,NDY-179_1904,train,
7333,NDY-179_1905,train,
7334,NDY-179_1906,train,
7335,NDY-179_1907,train,
7336,NDY-179_1908,train,
7337,NDY-179_1909,train,
7338,NDY-179_1910,train,
7339,NDY-179_1911,train,
7340,NDY-179_1912,train,
7341,NDY-179_1913,test,0.9897964596748352
7342,NDY-179_1914,train,
7343,NDY-179_1915,train,
7344,NDY-179_1916,train,
7345,NDY-179_1917,train,
7346,NDY-179_1918,test,0.9706421494483948
7347,NDY-179_1919,train,
7348,NDY-179_1920,train,
7349,NDY-179_1921,train,
7350,NDY-179_1922,train,
7351,NDY-179_1923,train,
7352,NDY-179_1924,train,
7353,NDY-179_1925,train,
7354,NDY-179_1926,train,
7355,NDY-179_1927,train,
7356,NDY-179_1928,train,
7357,NDY-179_1929,train,
7358,NDY-179_1930,train,
7359,NDY-179_1931,train,
7360,NDY-179_1932,train,
7361,NDY-179_1933,train,
7362,NDY-179_1934,train,
7363,NDY-179_1935,train,
7364,NDY-179_1936,train,
7365,NDY-179_1937,train,
7366,NDY-179_1938,train,
7367,NDY-179_1939,train,
7368,NDY-179_1940,train,
7369,NDY-179_1941,train,
7370,NDY-179_1942,train,
7371,NDY-179_1943,train,
7372,NDY-179_1944,train,
7373,NDY-179_1945,train,
7374,NDY-179_1946,train,
7375,NDY-179_1947,test,0.0030784010887145996
7376,NDY-179_1948,train,
7377,NDY-179_1949,train,
7378,NDY-179_1950,train,
7379,NDY-179_1951,train,
7380,NDY-179_1952,train,
7381,NDY-179_1953,train,
7382,NDY-179_1954,train,
7383,NDY-179_1955,train,
7384,NDY-179_1956,train,
7385,NDY-179_1957,train,
7386,NDY-179_1958,train,
7387,NDY-179_1959,train,
7388,NDY-179_1960,test,0.003891170024871826
7389,NDY-179_1961,train,
7390,NDY-179_1962,train,
7391,NDY-179_1963,train,
7392,NDY-179_1964,train,
7393,NDY-179_1965,train,
7394,NDY-179_1966,train,
7395,NDY-179_1967,train,
7396,NDY-179_1968,train,
7397,NDY-179_1969,train,
7398,NDY-179_1970,train,
7399,NDY-179_1971,train,
7400,NDY-179_1972,train,
7401,NDY-179_1973,train,
7402,NDY-179_1974,test,0.00273740291595459
7403,NDY-179_1975,test,0.8652052879333496
7404,NDY-179_1976,train,
7405,NDY-179_1977,train,
7406,NDY-179_1978,train,
7407,NDY-179_1979,train,
7408,NDY-179_1980,train,
7409,NDY-179_1981,test,0.020691335201263428
7410,NDY-179_1982,train,
7411,NDY-179_1983,test,0.0023113489151000977
7412,NDY-179_1984,train,
7413,NDY-179_1985,train,
7414,NDY-179_1986,test,0.8056892156600952
7415,NDY-179_1987,train,
7416,NDY-179_1988,train,
7417,NDY-179_1989,train,
7418,NDY-179_1990,train,
7419,NDY-179_1991,train,
7420,NDY-179_1992,train,
7421,NDY-179_1993,train,
7422,NDY-179_1994,train,
7423,NDY-179_1995,train,
7424,NDY-179_1996,train,
7425,NDY-179_1997,train,
7426,NDY-179_1998,train,
7427,NDY-179_1999,train,
7428,NDY-179_2000,train,
7429,NDY-179_2001,train,
7430,NDY-179_2002,train,
7431,NDY-179_2003,train,
7432,NDY-179_2004,train,
7433,NDY-179_2005,train,
7434,NDY-179_2006,train,
7435,NDY-179_2007,train,
7436,NDY-179_2008,train,
7437,NDY-179_2009,train,
7438,NDY-179_2010,train,
7439,NDY-179_2011,train,
7440,NDY-179_2012,train,
7441,NDY-179_2013,train,
7442,NDY-179_2014,train,
7443,NDY-179_2015,train,
7444,NDY-179_2016,train,
7445,NDY-179_2017,train,
7446,NDY-179_2018,train,
7447,NDY-179_2019,train,
7448,NDY-179_2020,train,
7449,NDY-179_2021,test,0.002347409725189209
7450,NDY-179_2022,train,
7451,NDY-179_2023,train,
7452,NDY-179_2024,train,
7453,NDY-179_2025,train,
7454,NDY-179_2026,train,
7455,NDY-179_2027,train,
7456,NDY-179_2028,train,
7457,NDY-179_2029,train,
7458,NDY-179_2030,train,
7459,NDY-179_2031,train,
7460,NDY-179_2032,train,
7461,NDY-179_2033,train,
7462,NDY-179_2034,train,
7463,NDY-179_2035,train,
7464,NDY-179_2036,train,
7465,NDY-179_2037,train,
7466,NDY-179_2038,train,
7467,NDY-179_2039,train,
7468,NDY-179_2040,test,0.23468917608261108
7469,NDY-179_2041,train,
7470,NDY-179_2042,train,
7471,NDY-179_2043,train,
7472,NDY-179_2044,train,
7473,NDY-179_2045,train,
7474,NDY-179_2046,test,0.006883144378662109
7475,NDY-179_2047,train,
7476,NDY-179_2048,train,
7477,NDY-179_2049,train,
7478,NDY-179_2050,train,
7479,NDY-179_2051,train,
7480,NDY-179_2052,train,
7481,NDY-179_2053,test,0.0194699764251709
7482,NDY-179_2054,train,
7483,NDY-179_2055,train,
7484,NDY-179_2056,train,
7485,NDY-179_2057,train,
7486,NDY-179_2058,train,
7487,NDY-179_2059,test,0.003284931182861328
7488,NDY-179_2060,train,
7489,NDY-179_2061,train,
7490,NDY-179_2062,train,
7491,NDY-179_2063,train,
7492,NDY-179_2064,train,
7493,NDY-179_2065,train,
7494,NDY-179_2066,train,
7495,NDY-179_2067,train,
7496,NDY-179_2068,train,
7497,NDY-179_2069,train,
7498,NDY-179_2070,train,
7499,NDY-179_2071,test,0.007323622703552246
7500,NDY-179_2072,train,
7501,NDY-179_2073,train,
7502,NDY-179_2074,train,
7503,NDY-179_2075,train,
7504,NDY-179_2076,train,
7505,NDY-179_2077,train,
7506,NDY-179_2078,train,
7507,NDY-179_2079,train,
7508,NDY-179_2080,train,
7509,NDY-179_2081,train,
7510,NDY-179_2082,test,0.9426530003547668
7511,NDY-179_2083,train,
7512,NDY-179_2084,train,
7513,NDY-179_2085,train,
7514,NDY-179_2086,train,
7515,NDY-179_2087,test,0.12160205841064453
7516,NDY-179_2088,train,
7517,NDY-179_2089,train,
7518,NDY-179_2090,train,
7519,NDY-179_2091,train,
7520,NDY-179_2092,train,
7521,NDY-179_2093,train,
7522,NDY-179_2094,train,
7523,NDY-179_2095,train,
7524,NDY-179_2096,test,0.0026572346687316895
7525,NDY-179_2097,test,0.021710991859436035
7526,NDY-179_2098,train,
7527,NDY-179_2099,train,
7528,NDY-179_2100,test,0.008043527603149414
7529,NDY-179_2101,train,
7530,NDY-179_2102,train,
7531,NDY-179_2103,train,
7532,NDY-179_2104,train,
7533,NDY-179_2105,train,
7534,NDY-179_2106,train,
7535,NDY-179_2107,train,
7536,NDY-179_2108,train,
7537,NDY-179_2109,train,
7538,NDY-179_2110,train,
7539,NDY-179_2111,train,
7540,NDY-179_2112,train,
7541,NDY-179_2113,train,
7542,NDY-179_2114,train,
7543,NDY-179_2115,train,
7544,NDY-179_2116,train,
7545,NDY-179_2117,train,
7546,NDY-179_2118,train,
7547,NDY-179_2119,train,
7548,NDY-179_2120,train,
7549,NDY-179_2121,train,
7550,NDY-179_2122,train,
7551,NDY-179_2123,train,
7552,NDY-179_2124,train,
7553,NDY-179_2125,train,
7554,NDY-179_2126,train,
7555,NDY-179_2127,train,
7556,NDY-179_2128,train,
7557,NDY-179_2129,train,
7558,NDY-179_2130,train,
7559,NDY-179_2131,train,
7560,NDY-179_2132,test,0.0028629302978515625
7561,NDY-179_2133,train,
7562,NDY-179_2134,train,
7563,NDY-179_2135,test,0.011543631553649902
7564,NDY-179_2136,train,
7565,NDY-179_2137,train,
7566,NDY-179_2138,train,
7567,NDY-179_2139,test,0.04064321517944336
7568,NDY-179_2140,train,
7569,NDY-179_2141,train,
7570,NDY-179_2142,train,
7571,NDY-179_2143,train,
7572,NDY-179_2144,train,
7573,NDY-179_2145,test,0.37643224000930786
7574,NDY-179_2146,train,
7575,NDY-179_2147,train,
7576,NDY-179_2148,test,0.0021677613258361816
7577,NDY-179_2149,train,
7578,NDY-179_2150,test,0.9652289748191833
7579,NDY-179_2151,test,0.5104130506515503
7580,NDY-179_2152,test,0.03525358438491821
7581,NDY-179_2153,test,0.16091609001159668
7582,NDY-179_2154,train,
7583,NDY-179_2155,train,
7584,NDY-179_2156,train,
7585,NDY-179_2157,train,
7586,NDY-179_2158,test,0.12389731407165527
7587,NDY-179_2159,train,
7588,NDY-179_2160,train,
7589,NDY-179_2161,test,0.011875152587890625
7590,NDY-179_2162,train,
7591,NDY-179_2163,train,
7592,NDY-179_2164,test,0.00990915298461914
7593,NDY-179_2165,train,
7594,NDY-179_2166,train,
7595,NDY-179_2167,train,
7596,NDY-179_2168,train,
7597,NDY-179_2169,train,
7598,NDY-179_2170,train,
7599,NDY-179_2171,test,0.0009645223617553711
7600,NDY-179_2172,test,0.022869348526000977
7601,NDY-179_2173,train,
7602,NDY-179_2174,test,0.9849254488945007
7603,NDY-179_2175,train,
7604,NDY-179_2176,train,
7605,NDY-179_2177,train,
7606,NDY-179_2178,train,
7607,NDY-179_2179,train,
7608,NDY-179_2180,train,
7609,NDY-179_2181,test,0.005649864673614502
7610,NDY-179_2182,train,
7611,NDY-179_2183,train,
7612,NDY-179_2184,train,
7613,NDY-179_2185,train,
7614,NDY-179_2186,train,
7615,NDY-179_2187,test,0.6123027801513672
7616,NDY-179_2188,train,
7617,NDY-179_2189,train,
7618,NDY-179_2190,train,
7619,NDY-179_2191,train,
7620,NDY-179_2192,train,
7621,NDY-179_2193,train,
7622,NDY-179_2194,train,
7623,NDY-179_2195,train,
7624,NDY-179_2196,train,
7625,NDY-179_2197,train,
7626,NDY-179_2198,train,
7627,NDY-179_2199,train,
7628,NDY-179_2200,test,0.010936915874481201
7629,NDY-179_2201,train,
7630,NDY-179_2202,train,
7631,NDY-179_2203,train,
7632,NDY-179_2204,train,
7633,NDY-179_2205,train,
7634,NDY-179_2206,train,
7635,NDY-179_2207,train,
7636,NDY-179_2208,train,
7637,NDY-179_2209,train,
7638,NDY-179_2210,train,
7639,NDY-179_2211,train,
7640,NDY-179_2212,train,
7641,NDY-179_2213,train,
7642,NDY-179_2214,train,
7643,NDY-179_2215,train,
7644,NDY-179_2216,train,
7645,NDY-179_2217,train,
7646,NDY-179_2218,train,
7647,NDY-179_2219,train,
7648,NDY-179_2220,train,
7649,NDY-179_2221,train,
7650,NDY-179_2222,train,
7651,NDY-179_2223,train,
7652,NDY-179_2224,test,0.011221230030059814
7653,NDY-179_2225,test,0.0030784010887145996
7654,NDY-179_2226,train,
7655,NDY-179_2227,train,
7656,NDY-179_2228,train,
7657,NDY-179_2229,train,
7658,NDY-179_2230,train,
7659,NDY-179_2231,train,
7660,NDY-179_2232,train,
7661,NDY-179_2233,train,
7662,NDY-179_2234,train,
7663,NDY-179_2235,train,
7664,NDY-179_2236,train,
7665,NDY-179_2237,train,
7666,NDY-179_2238,train,
7667,NDY-179_2239,train,
7668,NDY-179_2240,train,
7669,NDY-179_2241,train,
7670,NDY-179_2242,train,
7671,NDY-179_2243,train,
7672,NDY-179_2244,test,0.0005048513412475586
7673,NDY-179_2245,train,
7674,NDY-179_2246,train,
7675,NDY-179_2247,train,
7676,NDY-179_2248,train,
7677,NDY-179_2249,train,
7678,NDY-179_2250,test,0.971910834312439
7679,NDY-179_2251,test,0.0015835762023925781
7680,NDY-179_2252,test,0.003617405891418457
7681,NDY-179_2253,train,
7682,NDY-179_2254,train,
7683,NDY-179_2255,train,
7684,NDY-179_2256,train,
7685,NDY-179_2257,train,
7686,NDY-179_2258,test,0.00896686315536499
7687,NDY-179_2259,train,
7688,NDY-179_2260,train,
7689,NDY-179_2261,train,
7690,NDY-179_2262,train,
7691,NDY-179_2263,train,
7692,NDY-179_2264,train,
7693,NDY-179_2265,train,
7694,NDY-179_2266,train,
7695,NDY-179_2267,train,
7696,NDY-179_2268,train,
7697,NDY-179_2269,train,
7698,NDY-179_2270,train,
7699,NDY-179_2271,train,
7700,NDY-179_2272,train,
7701,NDY-179_2273,train,
7702,NDY-179_2274,train,
7703,NDY-179_2275,train,
7704,NDY-179_2276,train,
7705,NDY-179_2277,train,
7706,NDY-179_2278,train,
7707,NDY-179_2279,train,
7708,NDY-179_2280,train,
7709,NDY-179_2281,train,
7710,NDY-179_2282,train,
7711,NDY-179_2283,train,
7712,NDY-179_2284,train,
7713,NDY-179_2285,train,
7714,NDY-179_2286,test,0.9822750091552734
7715,NDY-179_2287,train,
7716,NDY-179_2288,train,
7717,NDY-179_2289,train,
7718,NDY-179_2290,test,0.0039310455322265625
7719,NDY-179_2291,train,
7720,NDY-179_2292,train,
7721,NDY-179_2293,test,0.9894803762435913
7722,NDY-179_2294,train,
7723,NDY-179_2295,train,
7724,NDY-179_2296,train,
7725,NDY-179_2297,train,
7726,NDY-179_2298,train,
7727,NDY-179_2299,train,
7728,NDY-179_2300,train,
7729,NDY-179_2301,test,0.002364635467529297
7730,NDY-179_2302,train,
7731,NDY-179_2303,train,
7732,NDY-179_2304,train,
7733,NDY-179_2305,train,
7734,NDY-179_2306,train,
7735,NDY-179_2307,train,
7736,NDY-179_2308,train,
7737,NDY-179_2309,train,
7738,NDY-179_2310,test,0.21065497398376465
7739,NDY-179_2311,train,
7740,NDY-179_2312,train,
7741,NDY-179_2313,train,
7742,NDY-179_2314,test,0.006506025791168213
7743,NDY-179_2315,train,
7744,NDY-179_2316,train,
7745,NDY-179_2317,train,
7746,NDY-179_2318,train,
7747,NDY-179_2319,train,
7748,NDY-179_2320,train,
7749,NDY-179_2321,train,
7750,NDY-179_2322,train,
7751,NDY-179_2323,train,
7752,NDY-179_2324,train,
7753,NDY-179_2325,train,
7754,NDY-179_2326,train,
7755,NDY-179_2327,test,0.9400864839553833
7756,NDY-179_2328,train,
7757,NDY-179_2329,train,
7758,NDY-179_2330,train,
7759,NDY-179_2331,train,
7760,NDY-179_2332,train,
7761,NDY-179_2333,train,
7762,NDY-179_2334,train,
7763,NDY-179_2335,train,
